Dir                  aB                  eB                  iB                  aC                  eC                  iC                 gB                  nB                  mB                  gC                  nC                  mC
 13  28.057416711476922 0.15591915912513191                 0.0  562.93974359883305 0.69297437140902995  135.81864521444055  115.09713067576399  316.58049086606053  14.474890770047901  292.06476010718035  326.30271447910394  51.140771462341505 
 13   26.53468461156692 0.10240671296976482                 0.0   812.9468344788495 0.71060968927675017  20.181586308187654  40.529713063606245  80.092590639013494  27.857294786545218  217.46367704552787   13.30042659286863   297.9953740380422 
 13  23.969374314384186 0.047797079325379757                 0.0  340.54392274922532 0.44479396728338505  143.44414708180256  187.45584843441213  90.726005122643144  85.504010014526884  165.69532154277502   179.2854592771304  89.802114399217004 
 13  27.183502354348267 0.24620445388662998                 0.0  682.49140675952776 0.50451018067855302  95.405591676047436  230.91252553047525  180.39947252207952  347.19832366654481  69.270497198942067  87.901315056073869  230.49846132690823 
 13   26.82552558002698 0.24112285866224351                 0.0  131.98275954270864 0.41101243572974383  76.468660831519287  36.057510233797096  83.013752431753574  259.24923514118387  22.714457018227307  53.133545339865393  232.35134349197997 
 14  25.746807869358591 0.47186567340592173                 0.0  293.51259132479629 0.52323576834895302  30.659364918952988  171.03428485351392  189.21738115772962  187.99618536507788  163.98997244966586  335.46606076217245  251.26623746175176 
 14  25.953713410731471 0.44349152597412489                 0.0  51.833551503637203 0.012289663259014233  135.25397079333359    333.526506847924  309.14613667457832  195.39286448562424  354.98235884493477  103.78964303044681  78.547739301744727 
 14   24.26436164676381 0.24273607296111788                 0.0   590.5314740635464 0.50240767069556558  174.76793339997008  48.367198470149468  151.57064468656361   266.3327357004336  136.31982856619558  355.13270205993979  256.98629448691105 
 14  23.556906030457313 0.17551922238931295                 0.0  708.10669907229681 0.61554826938106455  3.4244253060960106  179.46070894123847  46.518052386526506  64.687747176410298  334.57338737854894  271.55765730275135  78.273044929306906 
 14  24.173139052684391 0.32857069979407039                 0.0  378.83888478472659 0.31761704171810812   50.28528640182077  245.81452053038458   42.08530584036852  86.095316794671135  44.094394427696244  212.15465157621455  326.93793388815573 
 14  25.882621259235776 0.47036738908801551                 0.0  358.60723019125146 0.17168351285553549   68.29281179012267  285.63622909398401  63.431146824731854  232.34050001980586  161.49710265432145  324.42540516781264   9.087331962070051 
 14  24.939320638408709 0.41192844372573012                 0.0  420.05693374944565 0.25130462369107076  29.057975625965348  324.79444770568625  131.42863083287301   218.1008529414504 0.22055225832942948  161.82434595653581  322.75041863608817 
 14  24.649357540138059 0.23277241680276872                 0.0  992.42198255568383 0.70231397007264762  128.20649703151008  159.67347717474973  117.73973504249278  19.304326288948506  161.50730287426904  223.46464194172557  105.21232184820794 
 14  26.518213391597101 0.039241673248168081                 0.0  521.40860113615975 0.66874332645742762   14.15557985339081  217.59096029694661  209.72637689692831  118.72516581254183   318.9397964880568  123.14616660151074  245.66479769106084 
 14  26.106818490799753 0.023187876017466098                 0.0  268.30825586355093 0.37869071458251446   138.4052073796818   96.18216434478299  219.35254491182639  4.3955298471997706  201.26203789986849  146.66768364602069   170.2667811804188 
 14  25.136267555907352 0.43352610608854919                 0.0  1115.8947552857817 0.73594056678273001  111.04642394237621  206.41184254887014  322.97487422928418  155.70787644925633  305.73084472688168  285.19878182266729  321.59070802664428 
 14  23.859899279587871  0.1542585141745097                 0.0  41.694272274093244 0.28648190372159266  122.13202076812907  330.74269512651387  358.44537782542835  156.77599244861506  110.98124356949225  151.08820780372008  16.263526424349219 
 14  23.887239460403404 0.20881755108459812                 0.0  130.62391709124421 0.11591398483288437  147.44109346412796  152.21614725006239  110.14188636392231  182.28385772442235  96.292521503593917  321.43590631310104  25.701147245862131 
 14  24.727349901901015  0.3225295536746457                 0.0  279.88572523199872 0.057425086344839532  56.901783638425037  340.37141493300186  225.89806550537841  43.700107057769529  111.20326795272426  342.93414979461045  345.14278824067458 
 14  24.154944155177937 0.50567675440004256                 0.0   293.8702794007678 0.09869361079582406  116.24103217915005  115.54281480792928  138.56799757170239  52.749691750894733  332.24642954456857   230.4368866594196  9.6714208155901424 
 14  24.996648254499753  0.2398128352923696                 0.0  139.12675512141939 0.64222026640935947  5.4287166183329223  107.88290078663024  340.62043806337033  198.18112142615138  21.934098608127272   351.9724558137616  303.52552640209854 
 14  27.170338150723474 0.15567131927971525                 0.0  444.04342813783865 0.53952528646839593  141.70606328422338  305.30551101933276  116.98580841710179  18.137615095151528  206.43082446426087  353.15983276339745  38.181398750361019 
 14   23.42814710981914 0.36268099899424716                 0.0  369.78996166890016 0.21861475527995594  65.499010595100302  11.149909480963318  167.82426320072599  19.795254656446033  229.95034239296706  328.60736869438972  318.66400984353925 
 14  27.367188550873056 0.41821863579845464                 0.0  351.36508540296359 0.37799035533255931  108.20341507248911  230.66680004941307  246.28724185109917  159.82402703561411  129.09713891017043  61.662009965412381  99.446702063299668 
 15  26.117701600856506 0.42475255091758612                 0.0  353.65169700551508 0.51022224348962708  109.54741069366113  21.196337647078309  37.330006565610809  6.4094520320357029  167.30478677294252  148.61410940914374  197.72670812727168 
 15  23.638110143726365 0.38950443360284442                 0.0  109.90407104680656 0.45983490852002085  70.999648066438596  179.52971231515056  25.461714849280344  136.44878828128697  57.549463505622796  325.03157566340872  83.130546792809142 
 15  26.901551866134554  0.1417614742312184                 0.0  116.83215255270338 0.11760825196863844  36.261579728230082  314.54999329756151  337.84186551474272  201.80301720411609  158.94335187268112  46.456704548306639  288.87567769904746 
 15  27.313434800973397 0.46449413950922003                 0.0  330.78182538332447 0.29704145643909569  162.36624104843682  78.483037877072775  234.96977548299995  154.61274146534538  57.899773005804938  50.730008459115616  290.90690960966367 
 15  25.843553672768103 0.39426399026114628                 0.0  433.57201356067361 0.45487600430078523  126.63138446838754  100.01242727585382  145.18905619229494  285.82765754806707  332.29482716467123  44.007136904704581  37.702924337012561 
 15   25.57543061796348 0.42889495465339639                 0.0  546.47592394051367 0.36714903340447724  47.148823716881367   126.2369493823243  279.17538338014049  188.32381575753806  278.96333140823072    95.2982710154226  315.52931650159115 
 15   26.55720379611672 0.074941604111966501                 0.0  578.69739359345579 0.53401448204120949  49.401613993121138  356.04004646769096  133.93000762648396  275.22772829532465   162.7920888556869  335.52078296300607  322.30615548350124 
 16  24.388005277945403 0.19400747954692907                 0.0  249.80826132911108 0.66746195243435069  111.32882949167507  167.38817182509555  79.344641144703743  12.287967204118836  199.46544188286953  106.52762643672453  317.90021440676406 
 16  26.606122524683322 0.085909683862639211                 0.0  113.52318763799315 0.39210060673559288  78.588316217786158  115.53868492921282   59.68515184129474  146.66397371373424  188.15463266572763  153.06061629617048  9.2044599129642179 
 16  23.815098485497934 0.12164375511603419                 0.0  307.47923971644639 0.47991164835880307  45.278433044476003  231.89213391138529  213.75789440799548  103.58084417771093  200.85239757765578  236.08166684371335  205.44870790332436 
 16  26.443672987745583 0.50929953525052973                 0.0  299.27534473635103 0.12268347177195568  39.878619284621202  274.89440148838884   101.5527581967783    84.0899000838712   65.33716255529896  12.972939430377298  7.6248126021657425 
 16  27.924272876822648 0.35279513496682846                 0.0  277.97065830100343 0.33818927283154937  9.8614471523132288  223.31471282056157  352.74123415159983  40.173401809740632  345.58390196703192  139.44733832358338  26.540558725322654 
 16  27.515990062007777 0.059718595561711739                 0.0  229.04636789613923 0.24746686217087965  144.68186894676541  140.01783036992111  59.607516587294512  305.78907257473827  62.198643756957182  320.32520052203807  150.19685053682295 
 16  27.595473356587508 0.17008128933475772                 0.0  281.41327439333298 0.33166831987833922  151.54538495527356  17.666403844752104  221.74911501972491  229.11784176550447  357.90437347030178   187.6280707460219  351.44016173009402 
 16  23.740657304259063  0.4289042902230214                 0.0  208.90174110741569 0.12609379853182212  92.324160896631469  32.366085904353554  65.926527360562417   291.2807681881585  263.20068554522766  226.60367862822599  357.49458939526448 
 16  25.432363496688545 0.50555689949328375                 0.0  305.48924388414446 0.27513536535907357  17.883784788658247  186.53616359363252  79.744635948633473  245.94386841629347  272.69832049154928  324.79738342737494  64.046087305643795 
 16  27.786319903813983 0.24306454193563437                 0.0  601.34100292687003 0.47410498007258262  150.22664327548353   289.1030821730144  73.492689472501382  268.99019654693569  282.08495010883661  143.01629465896127  224.86229207816203 
 16  25.496424963636599 0.38803945207902718                 0.0  143.36506554208285 0.060957915663302692  78.326509663701557  254.34664799629746  56.053483947618005   238.2293029448017  217.78416716904309  96.331300259659088  101.56772451740295 
 16  27.618922235899614 0.16104808297145265                 0.0  404.80308880147629 0.73300591012893168    2.13778593342701  69.479703238202163  127.42810742048418  205.72172662658522  77.959957679009023   347.5446308181032  60.379617410239923 
 16  26.885651302792702  0.4259725756014347                 0.0  268.29766200672572 0.0022484201633234391  157.79778246711689  355.65524058971181  311.43602423276025   89.21282776489123  289.95128348324556  280.95879080197727  230.63806630413927 
 16  27.645581985330303 0.20640253911559911                 0.0  126.83270191605669 0.011433659777702998  148.94831796509092  27.923526261227952  43.697877002459229  259.03824272403546  137.77660646495013  144.74708082823219  321.65327167537436 
 16  25.329217255982215 0.23814622490524889                 0.0  288.83978144779485 0.12217762075501037  100.24381254806678  49.383116089180447  63.635834787210378  341.50514581140794  204.04486072580664  91.559005393091155  225.83310549769624 
 16  26.255889283385258 0.43766454675292371                 0.0  150.62027304410961 0.17535369758980085  22.170500657232608  212.69001413643508  199.93016815589064  151.84449827452431  208.91653531484894  314.66209758840017  142.97049858290697 
 16  23.624856677704269 0.16710915724258404                 0.0  109.64616711039054 0.059577393259782452  138.47727813522178  267.40148974643654  231.55702054833722   35.01459938365192  98.548689881765881  201.92566949454064  128.09976274683677 
 16  24.676092893736545 0.10564409117514248                 0.0  243.79156154509991 0.39085610002068016  64.662831978758163  358.00177538031903  212.68942382450226  165.96118994088809  226.33225198116335   14.40239987442264  327.93880920647615 
 16  23.789949360253264 0.18234572007348826                 0.0  222.06887777387348 0.058743307213607515  109.34526630137216  9.2048990644955175  113.54303326027426  311.71947405476539  349.05300480406123  2.4504027059448941  131.53244894463376 
 16  25.336697138517099 0.22306944377624421                 0.0  486.59595703159738 0.43760627125345153  150.57871105152748  353.28050038090703  152.85107786792264    356.848424378831  183.90645913706109  248.77814870495337   339.6930167364203 
 16   23.41468755875669 0.43149551541730802                 0.0  194.57533177172758 0.49755065870135912  117.39110314264087  102.84419980382602   25.66334507094108  3.9601755428122098  181.68917111006698  135.66197953637732  59.881651262336824 
 16  25.074906818750481 0.24110992827222699                 0.0  663.51773899226134 0.61674530613759093   52.89734451133446  238.89876701094153   77.67449854392693  124.24561295158513  355.85288744052656  75.998047647266489  28.601076195407266 
 16  23.536711013018142 0.056949713992597135                 0.0   189.7993064121909 0.28405247515261239  75.049951598588009  159.76589874602948  212.29032939144031  131.79920539812471  135.73760443092371  75.742107229259389  32.596433829266545 
 16  27.249229584889758 0.25371834514427427                 0.0  337.92093240404625 0.24907553501767013  172.41645450769389  115.33490228526136  170.34840931998215  221.51473542628401  339.93957016638569   223.2951437359381  11.799464964415808 
 17  25.177063073128359 0.073079827969785224                 0.0  409.55927804282004 0.52332994606181038  64.408250105571625  163.68573820715332  181.97928040880447  306.20047891765427  166.55740909995637  153.22604012875618  105.21728641070105 
 17   25.49337964078056 0.32102035064823925                 0.0  492.56950883286544 0.48519427789023473  73.328469268162863  354.44064419220257  45.213993860776071  320.75877887230592  138.26571628113933  262.68526438433616  74.445636423636799 
 17  24.870335747422672 0.45077958103332411                 0.0  914.59734613601029 0.68898288564436638  113.46515163649761  265.23889728010261  288.22024080293227  36.853791078973316  357.66733056004404  294.64665568742311  248.82823647915387 
 17  23.589055535004828 0.049020268333571523                 0.0  195.59535294474642 0.11595093135780418  142.46075172350871  123.93283968689944  46.936466180203212  355.75361903766139  160.45201794874077  233.50837274503465  211.54576255640171 
 17  26.836049037983702 0.50511387638545158                 0.0  539.89181456876872 0.69183205078137011  2.8076548653795874   65.21738411156575  352.73289344659588   195.9183786050159   221.4502409606074  310.86361264626737  297.47256617246205 
 17  24.699859479361848 0.32906825771336606                 0.0  308.81115029356857 0.39863264616581406  161.91127930625254  132.24502239422173  170.29174287244419  200.37610453137623  157.03559567469549  221.11748229524977   21.51850736241904 
 17  24.982168595010023 0.26017444579044302                 0.0  390.25635059743536 0.41530158003834516  72.476677878300038  94.976939461565919  242.48212767852772  220.80030597525342  281.36238436055709  336.06823657470773  126.86610027085209 
 17  27.034507994133129 0.28458164172377826                 0.0  1029.9294355763777 0.71306421810073495  132.42142710081933  82.248718848421049  104.71728691239389  8.1362912321883094  152.10052472412048  97.522465258429861  341.10025320261838 
 17  27.486553777129441 0.13957688712867575                 0.0  312.86004278070396 0.021104603624752333  52.036971359352563   344.0113768072415  343.28514226829458   246.0485429202719  129.96464707283846  58.250143685027147  10.041781122065224 
 17  27.400120729383385 0.01415195536481448                 0.0  237.03194112333207 0.02367540607180349  138.66826498237683  86.638577371345804  327.03086176530621  216.00729851675254  51.284565002962374  67.994829738717414  195.54825894254296 
 17  27.878426816726964 0.025321379847079099                 0.0  342.15625043787765   0.401557975655081  61.719342160495053  245.86339091556351  141.02657355525184  52.388615416664585  265.48628805511527  159.20923562437306  66.913626522182412 
 17  26.514407917459732 0.38929911856829291                 0.0  464.53569731329679 0.52050359071774266  167.63744753883802  313.50598295003522  294.39446775162759  145.42358909783346  136.08083202484042  48.576297400436324  72.781864225964782 
 17  27.221113388260004 0.48707194657623792                 0.0  597.30483626582009 0.71938597876016541  179.85579677734967  6.5951090249115785  38.769425128744473  50.933262177788819  183.80223560622841  280.90261727496022  331.70671115450693 
 17  25.233694600479033 0.51941277412450926                 0.0  71.223554795775641   0.131101676390149  92.585810942166248   177.8056827592537  241.56833369085993  253.43672941954335  343.99390498418245  158.23389455393129  316.29298507533025 
 17  24.750284785521824 0.27258044829587841                 0.0  395.04040036318173 0.39660665310852516  42.833019102013466  118.82844679851748  275.56686490621024  169.84199108225178  56.188326012617893  237.14994990769912   199.3775896136502 
